"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number","player_name_goal","player_name_ast","player_name_pen"
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",24,FALSE,1,"Goal","Ibrahim Sangaré Assist: Karim Konaté","2:0",NA,"Ibrahim Sangaré","Karim Konaté",NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",36,FALSE,1,"Goal","Simon Adingra Assist: Seko Fofana","3:0",NA,"Simon Adingra","Seko Fofana",NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Seychelles","Away",37,FALSE,1,"Substitute","Nick Labiche for Bertrand Esparon","3:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",40,FALSE,1,"Penalty","Karim Konaté Penalty Kick","4:0",NA,NA,NA,"Karim Konaté"
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",46,FALSE,2,"Substitute","Jean-Philippe Krasso for Sébastien Haller","4:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Seychelles","Away",46,FALSE,2,"Substitute","Makhan Bristol-Cissoko for Stephane Ladouce","4:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",60,FALSE,2,"Goal","Seko Fofana Assist: Karim Konaté","5:0",NA,"Seko Fofana","Karim Konaté",NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Seychelles","Away",62,FALSE,2,"Yellow Card","Kenner Nourrice","5:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",63,FALSE,2,"Substitute","Hamed Junior Traorè for Franck Kessié","5:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",64,FALSE,2,"Substitute","Jean Seri for Ibrahim Sangaré","5:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Seychelles","Away",68,FALSE,2,"Yellow Card","Lucas Panayi","5:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Seychelles","Away",69,FALSE,2,"Substitute","Majid Freminot for Elie Sopha","5:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Seychelles","Away",69,FALSE,2,"Substitute","Rhio Damoo for Gervais Waye-Hive","5:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Seychelles","Away",70,FALSE,2,"Substitute","Noris Bibi for Imra Raheriniaina","5:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",77,FALSE,2,"Goal","Hamed Junior Traorè Assist: Jean Seri","6:0",NA,"Hamed Junior Traorè","Jean Seri",NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",78,FALSE,2,"Substitute","Hassane Kamara for Seko Fofana","6:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",84,FALSE,2,"Substitute","Oumar Diakité for Simon Adingra","6:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",84,FALSE,2,"Penalty","Jean-Philippe Krasso Penalty Kick","7:0",NA,NA,NA,"Jean-Philippe Krasso"
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",94,FALSE,2,"Goal","Hamed Junior Traorè","8:0",NA,"Hamed Junior Traorè",NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Côte d'Ivoire","3-1-4-2",9,NA,"Sébastien Haller (P) · 20&rsquor; Ibrahim Sangaré · 24&rsquor; Simon Adingra · 36&rsquor; Karim Konaté (P) · 40&rsquor; Seko Fofana · 60&rsquor; Hamed Junior Traorè · 77&rsquor; Jean-Philippe Krasso (P) · 84&rsquor; Hamed Junior Traorè · 90+4&rsquor; Karim Konaté · 90+5&rsquor;","0","0","Seychelles","5-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/876807e5/Cote-dIvoire-Seychelles-November-17-2023-WCQ----CAF-M","Côte d'Ivoire","Home",95,FALSE,2,"Goal","Karim Konaté Assist: Jean-Philippe Krasso","9:0",NA,"Karim Konaté","Jean-Philippe Krasso",NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",45,FALSE,1,"Goal","Kamory Doumbia Assist: Hamari Traoré","1:0",NA,"Kamory Doumbia","Hamari Traoré",NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Chad","Away",46,FALSE,2,"Substitute","Hiver Amine for David Ramadingaye","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Chad","Away",53,FALSE,2,"Goal","Marius Mouandilmadji","1:1",NA,"Marius Mouandilmadji",NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",58,FALSE,2,"Substitute","Ibrahim Sissoko for Lassine Sinayoko","1:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",59,FALSE,2,"Substitute","Nene Dorgeles for Aliou Dieng","1:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Chad","Away",64,FALSE,2,"Yellow Card","Loubandem Guiguiban","1:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Chad","Away",68,FALSE,2,"Substitute","Ahmat Moussa Youssouf for Ahmat Brahim Mahamat","1:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",70,FALSE,2,"Substitute","Youssouf Niakaté for Fousseni Diabaté","1:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",70,FALSE,2,"Substitute","Moussa Doumbia for Kamory Doumbia","1:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Chad","Away",74,FALSE,2,"Yellow Card","Abdallah Abdelrazak","1:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",77,FALSE,2,"Goal","Youssouf Niakaté Assist: Massadio Haïdara","2:1",NA,"Youssouf Niakaté","Massadio Haïdara",NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",81,FALSE,2,"Goal","Ibrahim Sissoko Assist: Youssouf Niakaté","3:1",NA,"Ibrahim Sissoko","Youssouf Niakaté",NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Chad","Away",86,FALSE,2,"Substitute","Ahmat Adam Mahamat for Aubin Mbaigolmen","3:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Chad","Away",86,FALSE,2,"Substitute","Moral Djimhotoum for Abdallah Abdelrazak","3:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",90,FALSE,2,"Yellow Card","Massadio Haïdara","3:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-17","FIFA World Cup Qualification — CAF (First round)","Mali","4-3-1-2",3,NA,"Kamory Doumbia · 45&rsquor; Youssouf Niakaté · 77&rsquor; Ibrahim Sissoko · 81&rsquor;","1","0","Chad","5-3-2",1,NA,"Marius Mouandilmadji · 53&rsquor;","2","0","https://fbref.com/en/matches/f115acfd/Mali-Chad-November-17-2023-WCQ----CAF-M","Mali","Home",91,FALSE,2,"Substitute","Falaye Sacko for Hamari Traoré","3:1",NA,NA,NA,NA
